Channel              :,CH1,CH2
Frequency            :,299.4Hz,299.4Hz
Period               :,3.340ms,3.340ms
PK-PK                :,10.98V,644.5mV
Average              :,-258.6mV,18.64mV
Vertical pos         :,360.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,5.000000mV,0.250000mV
Time interval        :,2.00000uS,2.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
654,5450.000000,-274.000000
655,5440.000000,-268.500000
656,5415.000000,-287.000000
657,5435.000000,-274.000000
658,5420.000000,-276.500000
659,5395.000000,-284.500000
660,5405.000000,-273.000000
661,5370.000000,-280.500000
662,5365.000000,-270.500000
663,5355.000000,-265.000000
664,5375.000000,-271.500000
665,5340.000000,-286.500000
666,5365.000000,-277.000000
667,5350.000000,-278.000000
668,5330.000000,-281.500000
669,5355.000000,-266.500000
670,5325.000000,-265.500000
671,5305.000000,-271.000000
672,5320.000000,-271.000000
673,5275.000000,-277.000000
674,5300.000000,-270.000000
675,5285.000000,-261.500000
676,5280.000000,-271.000000
677,5240.000000,-268.000000
678,5255.000000,-260.500000
679,5230.000000,-268.500000
680,5240.000000,-266.500000
681,5235.000000,-255.500000
682,5200.000000,-267.500000
683,5210.000000,-268.000000
684,5225.000000,-261.000000
685,5185.000000,-268.500000
686,5225.000000,-268.000000
687,5200.000000,-262.500000
688,5175.000000,-264.000000
689,5170.000000,-268.000000
690,5155.000000,-267.000000
691,5145.000000,-258.500000
692,5125.000000,-264.000000
693,5110.000000,-264.000000
694,5085.000000,-267.000000
695,5100.000000,-279.500000
696,5085.000000,-261.500000
697,5065.000000,-256.500000
698,5085.000000,-253.500000
699,5090.000000,-256.500000
700,5060.000000,-257.500000
701,5030.000000,-263.000000
702,5030.000000,-255.500000
703,5020.000000,-260.500000
704,5010.000000,-264.000000
705,4990.000000,-255.000000
706,5025.000000,-251.000000
707,4975.000000,-265.000000
708,4955.000000,-250.500000
709,4950.000000,-248.000000
710,4960.000000,-247.000000
711,4930.000000,-258.000000
712,4920.000000,-251.000000
713,4915.000000,-245.500000
714,4920.000000,-250.500000
715,4910.000000,-248.000000
716,4885.000000,-251.500000
717,4855.000000,-251.500000
718,4865.000000,-250.500000
719,4835.000000,-250.000000
720,4820.000000,-246.500000
721,4800.000000,-250.000000
722,4810.000000,-253.500000
723,4815.000000,-250.500000
724,4780.000000,-251.000000
725,4785.000000,-243.500000
726,4770.000000,-251.000000
727,4755.000000,-235.000000
728,4730.000000,-248.500000
729,4730.000000,-248.000000
730,4730.000000,-249.000000
731,4695.000000,-246.000000
732,4705.000000,-234.500000
733,4675.000000,-237.000000
734,4665.000000,-248.000000
735,4695.000000,-234.000000
736,4645.000000,-241.000000
737,4635.000000,-239.500000
738,4620.000000,-237.000000
739,4625.000000,-233.500000
740,4605.000000,-238.500000
741,4600.000000,-226.500000
742,4580.000000,-236.000000
743,4550.000000,-232.500000
744,4550.000000,-230.500000
745,4535.000000,-229.000000
746,4520.000000,-238.000000
747,4515.000000,-234.000000
748,4495.000000,-238.000000
749,4480.000000,-244.500000
750,4470.000000,-237.000000
751,4460.000000,-222.000000
752,4460.000000,-227.000000
753,4430.000000,-235.000000
754,4415.000000,-231.500000
755,4400.000000,-237.000000
756,4395.000000,-231.500000
757,4385.000000,-222.500000
758,4355.000000,-225.500000
759,4360.000000,-223.000000
760,4330.000000,-226.500000
761,4320.000000,-223.500000
762,4330.000000,-225.500000
763,4300.000000,-219.000000
764,4280.000000,-228.500000
765,4255.000000,-221.000000
766,4260.000000,-220.500000
767,4235.000000,-219.500000
768,4225.000000,-218.500000
769,4220.000000,-221.500000
770,4170.000000,-223.000000
771,4190.000000,-225.000000
772,4180.000000,-217.000000
773,4140.000000,-229.000000
774,4145.000000,-229.000000
775,4130.000000,-219.000000
776,4110.000000,-223.000000
777,4100.000000,-231.000000
778,4085.000000,-215.500000
779,4060.000000,-217.000000
780,4060.000000,-220.500000
781,4050.000000,-213.000000
782,4030.000000,-213.000000
783,4015.000000,-211.000000
784,3990.000000,-214.000000
